wand_ids;layer;postion[mm];diameters[mm];class;pore_ids_ct;sphericity;volume [mm3]
fit16;1;45.52003944399999;0.247268409;gas_50;389;0.61;0.002057343
fit16;1;45.851269607999996;0.262269825;gas_50;358;0.59;0.002057435
fit16;1;46.088095550999995;0.272372961;gas_50;344;0.53;0.002185969
fit16;1;46.734366302;0.323189825;gas_50;441;0.56;0.003857491
fit16;1;47.096054916;0.831024647;gas_50;424;0.34;0.028802926
fit16;1;53.497637634;0.289945036;gas_50;370;0.56;0.003857507
fit16;1;55.214470749;0.289945036;gas_50;92;0.63;0.00527199
fit16;1;55.654495125;0.332487941;gas_50;81;0.48;0.002957368
fit16;1;55.87061107599999;0.582083285;gas_50;70;0.37;0.008100733
fit16;1;56.311978225999994;0.593595207;gas_50;151;0.47;0.018130191
fit16;1;57.158009414999995;0.642422557;gas_50;416;0.43;0.015686944
fit16;1;57.964643364;0.360452175;gas_50;426;0.52;0.005657624
fit16;1;58.82401598;0.323634326;gas_50;415;0.49;0.004628982
fit16;1;61.92784774799999;0.370903313;gas_50;466;0.46;0.00321458
fit16;1;62.634885435;0.462634295;gas_50;75;0.46;0.013887051
fit16;1;62.820808058;0.303308785;gas_50;251;0.46;0.002828793
fit16;1;63.942579513;0.319334716;gas_50;401;0.5;0.00282874
fit16;1;64.097870355;0.367776334;gas_50;231;0.46;0.00360045
fit16;1;64.568523531;0.328574121;gas_50;381;0.49;0.00295745
fit16;1;66.024046128;0.301169842;gas_50;218;0.57;0.00540054
fit16;1;66.70316780099999;0.236697257;gas_50;257;0.51;0.002828837
fit16;1;67.041204696;0.485066295;gas_50;195;0.45;0.009129283
fit16;1;67.50374126899999;0.590935349;gas_50;290;0.47;0.011572765
fit16;1;67.55731642699999;0.459832221;gas_50;205;0.5;0.002185961
fit16;1;67.844372635;0.409367621;gas_50;217;0.46;0.006815028
fit16;1;67.934713488;0.607456684;gas_50;447;0.38;0.013501325
fit16;1;68.38113534899999;0.274213076;gas_50;86;0.54;0.002957383
fit16;1;68.678579931;0.44296059;gas_50;181;0.54;0.015044264
fit16;1;69.294543867;0.311257929;gas_50;357;0.58;0.005786158
fit16;1;69.575537806;0.370901644;gas_50;254;0.54;0.005143316
fit16;1;71.491314297;0.334803134;gas_50;216;0.59;0.005914934
fit16;1;72.58876264599999;0.311137468;gas_50;71;0.62;0.005400483
fit16;1;73.006543045;0.406935632;gas_50;1;0.49;0.003214541
fit16;1;73.360789185;0.231301278;gas_50;9;0.64;0.002314528
fit16;1;73.891112213;0.785183847;gas_50;439;0.44;0.020187726
fit16;1;74.395812874;0.289948523;gas_50;408;0.57;0.00514344
fit16;1;74.95045745799999;0.489359289;gas_50;377;0.5;0.006943545
fit16;1;75.681925659;0.353311807;gas_50;442;0.52;0.003086012
fit16;1;77.648078804;0.298604995;gas_50;184;0.54;0.004371724
fit16;1;77.750928764;0.311139792;gas_50;219;0.61;0.002057352
fit16;1;79.816230659;0.503729045;gas_50;438;0.45;0.009386626
fit16;1;80.120070343;0.257365942;gas_50;352;0.65;0.003728951
fit16;1;80.560078506;0.255820543;gas_50;230;0.6;0.003986083
fit16;1;80.591632729;0.502092183;gas_50;12;0.41;0.006686277
fit16;1;81.18340576199999;0.446911722;gas_50;204;0.59;0.015687376
fit16;1;81.57302845;0.641879916;gas_50;214;0.46;0.023016229
fit16;1;82.418961411;0.289946705;gas_50;437;0.61;0.005786295
fit16;1;82.55533683799999;0.279040724;gas_50;112;0.65;0.005786226
fit16;1;82.623082047;0.272519261;gas_50;178;0.59;0.002571629
fit16;1;82.825932388;0.221842244;gas_50;220;0.59;0.002057338
fit16;1;83.304509048;0.419262111;gas_50;234;0.54;0.0041147
fit16;1;84.706196671;0.232592657;gas_50;148;0.59;0.002443042
fit16;1;85.54066169699999;0.281718761;gas_50;45;0.57;0.002057408
fit16;1;86.20794189499999;0.298603386;gas_50;51;0.54;0.002700236
fit16;1;86.225069885;0.344046205;gas_50;87;0.55;0.005529138
fit16;1;86.4693116;0.476822644;gas_50;52;0.51;0.012472722
fit16;1;86.98299682599999;0.323114425;gas_50;100;0.52;0.00437189
fit16;1;87.409069901;0.344393343;gas_50;288;0.5;0.002057357
fit16;1;87.694840317;0.50725019;gas_50;298;0.5;0.006557874
fit16;1;87.706124191;0.234774932;gas_50;91;0.63;0.002957387
fit16;1;90.366486435;0.434186786;gas_50;192;0.61;0.013372794
fit16;1;90.44887054399999;0.325577527;gas_50;211;0.59;0.007072096
fit16;1;90.54691970799999;0.46259588;gas_50;299;0.64;0.022244873
fit16;1;90.965329056;0.455040216;gas_50;301;0.55;0.012858437
fit16;1;91.100199585;0.276452124;gas_50;365;0.57;0.003600338
fit16;1;94.08141410799999;0.338587582;gas_50;147;0.5;0.002957474
fit16;1;95.82121551499999;0.225726485;gas_50;396;0.64;0.00231448
fit16;1;99.206393127;0.297941327;gas_50;321;0.53;0.002700328
fit16;1;99.48161209099999;0.38438952;gas_50;209;0.51;0.002443077
fit16;1;102.660639648;0.255575508;gas_50;21;0.59;0.002700293
fit16;1;104.16675460799999;0.405132294;gas_50;96;0.46;0.00488609
fit16;1;104.971632843;0.272779822;gas_50;332;0.54;0.002443162
fit16;1;105.23251235999999;0.231299818;gas_50;237;0.59;0.002057376
fit16;1;105.450358276;0.393752217;gas_50;243;0.53;0.006686366
fit16;1;105.91478240999999;0.327106148;gas_50;269;0.54;0.002828903
fit16;1;106.36965454099999;0.618172467;gas_50;286;0.45;0.012729519
fit16;1;106.950198059;0.476163834;gas_50;383;0.44;0.008357889
fit16;1;106.965399628;0.410043985;gas_50;323;0.58;0.009129497
fit16;1;107.782999878;0.281527936;gas_50;232;0.62;0.005400536
fit16;1;108.09401977499999;0.541921854;gas_50;268;0.44;0.015044403
fit16;1;109.294352417;0.410440296;gas_50;94;0.63;0.008872204
fit16;1;109.90377319299999;0.308507651;gas_50;46;0.57;0.003343132
fit16;1;110.458704834;0.770435214;gas_50;351;0.41;0.011701172
fit16;1;110.835543518;0.231300026;gas_50;41;0.63;0.002700398
fit16;1;111.285021667;0.286855489;gas_50;127;0.67;0.004371659
fit16;1;111.414111023;0.311453074;gas_50;69;0.54;0.002700294
fit16;1;113.466074829;0.345989168;gas_50;102;0.5;0.002314665
fit16;1;113.51074874899999;0.626353025;gas_50;376;0.45;0.01902977
fit16;1;114.083872681;0.534530759;gas_50;225;0.43;0.005400522
fit16;1;114.169756775;0.479132831;gas_50;391;0.51;0.012473063
fit16;1;114.549178009;0.614036918;gas_50;294;0.42;0.00514333
fit16;1;115.12677276599999;0.398342699;gas_50;470;0.56;0.006943624
fit16;1;115.540209656;0.354099542;gas_50;432;0.62;0.008229248
fit16;1;116.461203461;0.298606932;gas_50;160;0.65;0.004243092
fit16;1;117.157801514;0.528231919;gas_50;118;0.58;0.021859732
fit16;1;118.632475739;0.257363528;gas_50;266;0.54;0.002443166
fit16;1;120.249052887;0.428272456;gas_50;22;0.44;0.005271947
fit16;1;121.153204803;0.479980081;gas_50;139;0.41;0.004757673
fit16;1;121.435652618;0.32711485;gas_50;134;0.5;0.003214621
fit16;1;121.813002472;0.342323035;gas_50;16;0.58;0.003985868
fit16;1;122.21764267;0.353317797;gas_50;182;0.57;0.00385759
fit16;1;122.584654694;0.233302116;gas_50;15;0.63;0.002700402
fit16;1;123.53135955799999;0.342327267;gas_50;144;0.54;0.003986181
fit16;1;125.851260071;0.298767745;gas_50;310;0.58;0.003857583
fit16;1;136.278681641;0.360455394;gas_50;337;0.56;0.002571596
fit16;1;137.060625916;1.022001028;gas_50;384;0.32;0.014658079
fit16;1;137.14158905;0.288476616;gas_50;161;0.57;0.003985882
fit16;1;137.191767578;0.564308763;gas_50;90;0.45;0.006171991
fit16;1;137.724284058;0.636076093;gas_50;417;0.4;0.005914838
fit16;1;138.096377258;0.519649386;gas_50;444;0.44;0.004628886
fit16;1;138.475458984;0.428933591;gas_50;180;0.47;0.005272058
fit16;1;138.646860962;0.338583887;gas_50;317;0.47;0.002957445
fit16;1;139.10283172599998;0.29430607;gas_50;122;0.55;0.002314513
fit16;1;139.328471069;0.431236178;gas_50;464;0.49;0.003343351
fit16;1;139.485499268;0.752316296;gas_50;111;0.36;0.010415376
fit16;1;139.62627685500001;0.575486362;gas_50;291;0.43;0.00745761
fit16;1;139.845309143;0.291787177;gas_50;264;0.55;0.002314665
fit16;1;139.963145142;0.501487374;gas_50;136;0.43;0.005400529
fit16;2;135.194401855;0.481482565;gas_50;228;0.5;0.014529999
fit16;2;136.207501526;0.387693346;gas_50;165;0.54;0.007843602
fit16;2;136.728703613;0.302839279;gas_50;149;0.58;0.002700274
fit16;2;137.401784058;0.300401181;gas_50;128;0.53;0.004371866
fit16;2;138.793881531;0.312052548;gas_50;108;0.51;0.002571661
fit16;2;138.921368713;0.459835798;gas_50;244;0.49;0.007843618
fit16;4;5.267956848000011;0.289489865;gas_50;28;0.57;0.004757874
fit16;4;5.490254517000011;0.342331469;gas_50;150;0.55;0.004500586
fit16;4;5.507153625000001;0.597776055;gas_50;403;0.52;0.034460869
fit16;4;5.797185059;0.319223046;gas_50;13;0.58;0.003986283
fit16;5;134.525385742;0.410051495;gas_50;410;0.44;0.004371791
fit16;5;134.528414612;0.334805459;gas_50;85;0.46;0.002828826
fit16;5;134.65629852299998;3.099490881;gas_50;27;0.39;1.271185398
fit16;5;135.1584729;0.262435377;gas_50;419;0.59;0.003085949
fit16;5;135.225230103;0.28401202;gas_50;121;0.57;0.0034719
fit16;7;1.206690674000015;0.468068302;gas_50;338;0.49;0.002828885
fit16;7;135.993731384;0.247264907;gas_50;124;0.61;0.002057279
fit16;8;4.187054748999998;0.43711251;gas_50;304;0.49;0.002828876
fit16;8;4.2439395140000045;2.041019201;gas_50;54;0.32;0.377393961
fit16;8;5.999241943000001;0.397424787;gas_50;315;0.45;0.00360026
fit16;8;10.19881164600001;0.329659611;gas_50;32;0.45;0.003728806
fit16;8;138.254284973;0.431577533;gas_50;162;0.5;0.00295741
fit16;8;138.590291138;0.34669745;gas_50;153;0.42;0.003214582
fit16;9;132.084528809;0.199092731;gas_50;293;0.7;0.00205724
fit16;9;133.24533355699998;0.384393424;gas_50;36;0.54;0.003600251
fit16;9;134.86439788799998;0.311138391;gas_50;103;0.56;0.002571592
fit16;9;135.093905334;0.33564654;gas_50;154;0.46;0.003342852
fit16;9;135.21242797899998;0.54126364;gas_50;157;0.4;0.009386667
fit16;9;135.901820068;0.262464523;gas_50;418;0.55;0.002057485
fit16;10;0.03868591300000901;2.305435896;gas_50;152;0.19;0.647808552
fit16;10;0.21420776400000818;0.484962195;gas_50;393;0.44;0.00694313
fit16;11;2.06787002599998;0.323188633;gas_50;411;0.54;0.002571675
fit16;11;2.2689045719999967;0.289945692;gas_50;371;0.49;0.002443083
fit16;11;139.28456390399998;0.462599844;gas_50;319;0.48;0.006172224
fit16;11;139.345042114;0.265440494;gas_50;394;0.53;0.002700341
fit16;11;139.358981018;0.311136395;gas_50;164;0.55;0.002314544
fit16;11;139.87644470200001;0.276452839;gas_50;222;0.69;0.002571782
fit16;12;5.920033569000012;0.39421168;gas_50;454;0.48;0.002185917
fit16;12;138.833264465;0.269451976;gas_50;78;0.53;0.00205733
fit16;12;138.968388672;0.619983673;gas_50;456;0.36;0.019544788
fit16;12;139.451581116;2.034557581;gas_50;109;0.26;0.730099142
fit16;12;139.715687866;0.419265568;gas_50;250;0.5;0.00321462
fit16;13;2.5383404539999788;0.410050541;gas_50;423;0.45;0.003471771
fit16;13;133.27722442599998;0.257368416;gas_50;61;0.59;0.002571799
fit16;14;22.846036072000004;0.262957186;gas_50;114;0.61;0.003986336
fit16;14;23.136323090000005;0.236069068;gas_50;98;0.67;0.002957609
fit16;16;5.455800171000007;0.394207895;gas_50;238;0.62;0.012729572
fit16;17;136.966906433;0.227815345;gas_50;221;0.63;0.002829029
fit16;17;137.309725647;0.330978632;gas_50;201;0.5;0.003600357
fit16;17;138.51633728000002;0.281707793;gas_50;68;0.54;0.003728673
fit16;17;138.56082428;0.288685143;gas_50;400;0.61;0.003085742
fit16;17;139.159975891;0.530377388;gas_50;307;0.45;0.011057896
fit16;18;0.17683898900000372;0.417287499;gas_50;327;0.52;0.008229698
fit16;18;0.40278350799999885;0.448983997;gas_50;63;0.48;0.007586481
fit16;18;2.1443148800000102;0.234347194;gas_50;59;0.67;0.003086187
fit16;19;135.093615417;0.560205996;gas_50;305;0.41;0.013501361
fit16;20;43.942055817;0.241523057;gas_50;173;0.62;0.003729011
fit16;20;139.31989013700002;0.454262406;gas_50;115;0.38;0.004886152
fit16;20;139.521161194;0.257363141;gas_50;207;0.53;0.002057323
fit16;20;139.902272339;0.548298597;gas_50;132;0.38;0.011315361
fit16;20;139.95486175500002;0.431243658;gas_50;198;0.45;0.003728897
fit16;21;0.2112911990000157;0.393852025;gas_50;50;0.49;0.008615139
fit16;21;129.333384399;0.315972656;gas_50;331;0.53;0.002828935
fit16;21;134.28688324;0.252571374;gas_50;414;0.63;0.00462871
fit16;22;6.3371096799999975;0.262783021;gas_50;29;0.61;0.004114362
fit16;22;74.330286435;0.607782006;gas_50;308;0.48;0.002571788
fit16;22;74.356270818;0.514729321;gas_50;339;0.5;0.002057273
fit16;22;107.674157257;0.65808928;gas_50;364;0.49;0.002828877
fit16;23;32.35014999399999;0.410046101;gas_50;468;0.55;0.002057339
fit16;23;65.61667147899999;0.509759724;gas_50;399;0.49;0.002443087
fit16;23;65.618364707;0.557495356;gas_50;362;0.51;0.002057348
fit16;23;133.019228821;0.234103397;gas_50;303;0.66;0.002571791
fit16;25;133.241747742;0.323189974;gas_50;382;0.54;0.003343227
fit16;25;133.360262756;0.231293365;gas_50;187;0.55;0.002057386
fit16;25;134.434100037;0.281340599;gas_50;282;0.65;0.004500606
fit16;25;134.883562927;0.629283071;gas_50;422;0.58;0.052076034
fit16;25;135.48214996299998;0.282157212;gas_50;245;0.6;0.004371808
fit16;26;0.04613220200000967;0.522099257;gas_50;7;0.47;0.00861507
fit16;26;8.975346680000001;0.276452839;gas_50;271;0.59;0.003600502
fit16;26;9.078106994999999;0.233336911;gas_50;316;0.67;0.002057145
fit16;26;138.55362426800002;0.467620045;gas_50;105;0.41;0.00398612
fit16;26;138.84641754199998;0.399303079;gas_50;126;0.44;0.002957385
fit16;26;139.50381958;0.47616607;gas_50;229;0.41;0.00617205
fit16;27;0.08935821500000429;0.281600177;gas_50;42;0.49;0.002571694
fit16;27;0.2436474609999948;0.468072206;gas_50;373;0.53;0.002828869
fit16;27;0.874079590000008;0.557495713;gas_50;446;0.48;0.003214649
fit16;27;0.9417523189999883;1.683493972;gas_50;313;0.32;0.290727735
fit16;27;1.1240185549999921;0.394207776;gas_50;459;0.5;0.002057362
fit16;27;1.30374420199999;0.276452482;gas_50;314;0.57;0.002314534
fit16;27;1.5296276859999978;0.356900603;gas_50;263;0.53;0.002700303
fit16;28;0.9716311650000051;0.257373452;gas_50;335;0.65;0.003085969
fit16;28;1.4255725100000092;0.298605323;gas_50;404;0.58;0.002700122
fit16;28;1.4985018920000073;0.476163834;gas_50;311;0.51;0.010672575
fit16;28;8.873349304000001;0.312414348;gas_50;39;0.62;0.006043024
fit16;30;5.188946838000007;0.491065651;gas_50;433;0.37;0.006300285
fit16;30;5.2437869259999985;0.289951682;gas_50;260;0.54;0.002957503
fit16;30;5.248440857000006;1.407837391;gas_50;453;0.27;0.092836671
fit16;30;5.289982910000006;0.370905906;gas_50;135;0.54;0.003857719
fit16;30;5.6491519169999975;0.566562295;gas_50;367;0.41;0.004243337
fit16;30;5.705388184;0.271806389;gas_50;163;0.59;0.002314503
fit16;31;134.84270751999998;0.313290417;gas_50;199;0.58;0.006300276
fit16;31;134.91884124799998;0.457193345;gas_50;88;0.59;0.018258695
fit16;31;135.32506073;0.63878715;gas_50;193;0.54;0.03921859
fit16;31;136.03589904799998;0.336958289;gas_50;83;0.62;0.007715044
fit16;31;136.62961853000002;0.468954533;gas_50;390;0.42;0.00501491
fit16;31;136.88977325399998;0.262270004;gas_50;30;0.58;0.002700273
fit16;32;2.733891602;0.419266939;gas_50;185;0.57;0.007715045
fit16;32;2.920910950000007;0.440028667;gas_50;210;0.53;0.008486528
fit16;32;3.1616870120000016;0.239565194;gas_50;145;0.63;0.002957284
fit16;32;3.209736938000006;0.737949371;gas_50;272;0.52;0.039989814
fit16;32;3.2129718019999984;0.665845335;gas_50;309;0.56;0.056705907
fit16;32;3.367711182000008;0.298603714;gas_50;84;0.57;0.002186037
fit16;32;3.4149371339999988;0.478830755;gas_50;79;0.46;0.005400816
fit16;33;132.760348206;0.247557744;gas_50;451;0.66;0.003600569
fit16;33;136.57000244099999;0.277839571;gas_50;349;0.57;0.003857549
fit16;34;2.8981295780000096;0.595073402;gas_50;131;0.38;0.005528877
fit16;34;3.2195635990000113;0.539708197;gas_50;261;0.58;0.030473996
fit16;34;3.3304339600000077;1.161980748;gas_50;170;0.42;0.118812181
fit16;34;3.5963259890000074;0.317093492;gas_50;57;0.54;0.00347187
fit16;34;3.6906710820000086;0.298763275;gas_50;130;0.55;0.002185816
fit16;34;3.7507449340000107;0.26726678;gas_50;140;0.61;0.003985935
fit16;34;3.9415942380000075;0.289947689;gas_50;166;0.53;0.002057458
fit16;34;139.60988342299999;0.314558923;gas_50;285;0.57;0.003343177
fit16;35;138.597185974;0.323310167;gas_50;55;0.5;0.00270022
fit16;36;5.586697693000005;0.249057144;gas_50;469;0.67;0.003729133
fit16;37;0.8919400020000126;0.289166212;gas_50;169;0.5;0.002057346
fit16;37;133.235354309;0.508575201;gas_50;206;0.62;0.037675053
fit16;37;133.810015564;0.214151397;gas_50;275;0.64;0.002057403
fit16;37;133.992457275;0.261054069;gas_50;191;0.59;0.002828549
fit16;37;134.178347473;0.28431952;gas_50;48;0.59;0.004243162
fit16;37;134.215044861;0.729690611;gas_50;34;0.42;0.012343707
fit16;37;134.285265808;0.468069941;gas_50;10;0.46;0.002700192
fit16;37;134.322253113;0.350038946;gas_50;283;0.49;0.003729034
fit16;37;134.45864379900001;0.417284995;gas_50;379;0.45;0.009515103
fit16;37;134.664996033;0.327516586;gas_50;241;0.57;0.004629289
fit16;37;137.741808777;0.432420015;gas_50;129;0.55;0.016330149
fit16;38;2.33731567400001;0.356730461;gas_50;156;0.59;0.009386421
fit16;38;4.575627441000009;0.444789171;gas_50;196;0.63;0.01825868
fit16;38;4.724469299000006;0.445764542;gas_50;353;0.45;0.004243512
fit16;38;4.863728637999998;0.223008767;gas_50;137;0.61;0.002057149
fit16;38;5.131375427000009;0.530070126;gas_50;412;0.47;0.011701087
fit16;38;5.264584656000011;0.353315353;gas_50;23;0.57;0.006429251
fit16;38;5.52232849100001;0.319336593;gas_50;24;0.63;0.006429223
fit16;39;0.11091125499999066;0.454330802;gas_50;407;0.4;0.008357974
fit16;39;3.9687527469999964;0.422457397;gas_50;190;0.44;0.005786246
fit16;39;134.28486145;0.4721798;gas_50;43;0.61;0.023273533
fit16;39;134.795260315;0.231296703;gas_50;259;0.64;0.002057227
fit16;39;134.94584930399998;0.507246375;gas_50;35;0.55;0.019930895
fit16;39;135.09824645999998;0.410049856;gas_50;297;0.45;0.00540028
fit16;39;135.648692017;4.207530022;gas_50;385;0.35;2.307053566
fit16;40;3.5081988530000103;0.276453167;gas_50;276;0.67;0.003214604
fit16;40;3.5432482909999976;1.023057699;gas_50;17;0.44;0.127683446
fit16;40;3.8239947510000007;0.241068676;gas_50;350;0.59;0.002057438
fit16;40;3.909817810000007;0.277023286;gas_50;4;0.56;0.004500658
fit16;40;3.983960266000011;0.214138359;gas_50;440;0.61;0.002057369
fit16;40;4.0156985469999995;0.28034538;gas_50;387;0.53;0.002185764
fit16;40;4.697789307000008;0.242358685;gas_50;374;0.61;0.002571834
fit16;40;4.862126465000003;0.479657888;gas_50;448;0.55;0.012601268
fit16;44;85.21528636900001;0.234337032;gas_50;224;0.63;0.002700221
fit16;47;138.31173980699998;0.387693852;gas_50;356;0.49;0.00321471
fit18;1;0.39552703900000097;0.419186115;oel;454;0.57;0.017734572
fit18;1;0.6342202760000077;0.324158996;oel;910;0.54;0.006939653
fit18;1;5.509113463999995;0.274821073;oel;4642;0.61;0.005268966
fit18;1;11.93784728999998;0.342263043;oel;3887;0.59;0.008224718
fit18;1;14.827598723999998;0.334932864;oel;4348;0.67;0.010795058
fit18;1;30.157535706000004;0.208067298;oel;5456;0.67;0.002184647
fit18;1;31.221286926000005;0.698378861;oel;5432;0.64;0.11733111
fit18;1;34.268695984000004;0.199061573;oel;1128;0.69;0.002441715
fit18;1;46.28785530099999;0.932563484;oel;3936;0.4;0.043693796
fit18;1;51.693042907999995;0.256224573;oel;2394;0.6;0.003726888
fit18;1;57.459377441;0.389415771;oel;2666;0.63;0.017991751
fit18;1;69.460019741;0.298547626;oel;2233;0.57;0.003212765
fit18;1;75.82462779;0.271403551;oel;4600;0.61;0.005269006
fit18;1;78.59515634499999;0.265701503;oel;1590;0.67;0.004754911
fit18;1;80.29378190999999;0.244382456;oel;1582;0.68;0.003983816
fit18;1;92.57302108799999;0.323222131;oel;1980;0.53;0.003726863
fit18;2;0.3305624390000048;0.306373507;oel;151;0.67;0.006039643
fit18;2;0.7770803829999977;0.284468591;oel;887;0.64;0.006168854
fit18;2;0.9788397220000036;0.206009567;oel;915;0.73;0.002827299
fit18;2;1.3137625119999967;0.201858521;oel;94;0.64;0.002184897
fit18;2;8.175613251000001;0.448689014;oel;1467;0.59;0.011823338
fit18;2;12.820007172000004;0.219109207;oel;3817;0.7;0.00282709
fit18;2;17.746917572;0.276401281;oel;4249;0.6;0.003984076
fit18;2;20.371017303000002;0.220331401;oel;2707;0.66;0.002313049
fit18;2;21.662772980000007;0.33173275;oel;3849;0.64;0.009124507
fit18;2;21.794036713000004;0.334817559;oel;3750;0.6;0.005654583
fit18;2;22.576904144000004;0.311091989;oel;103;0.63;0.003084369
